vault,date,apy24h,volume24hUsd,feesAndRewards24hUsd,cumulativeFeesAndRewardsUsd,stakingYieldA,stakingYieldB
meteora,2026-02-03T03:00:00.000Z,0.013965606685048643,1732980.2466036726,156.8347123176,235482.29666996186866,,
meteora,2026-02-03T04:00:00.000Z,0.0125873492761062122,1564539.7839856562,141.5908504507,235482.29666996186866,,
meteora,2026-02-03T05:00:00.000Z,0.0183770454135392232,2307932.786892423,208.8679172138,235575.98709593513362,,
meteora,2026-02-03T06:00:00.000Z,0.0183770454135392232,2316006.73865782,209.5986098485,235575.98709593513362,,
meteora,2026-02-03T07:00:00.000Z,0.0183770454135392232,2316006.7386578196,209.5986098485,235575.98709593513362,,
meteora,2026-02-03T08:00:00.000Z,0.0183770454135392232,2316006.73865782,209.5986098485,235575.98709593513362,,
meteora,2026-02-03T09:00:00.000Z,0.0235226098301136005,2959501.1679298626,267.8348556977,235634.22334178425679,,
meteora,2026-02-03T10:00:00.000Z,0.0235226098301136005,2959501.1679298626,267.8348556977,235634.22334178425679,,
meteora,2026-02-03T11:00:00.000Z,0.0247758217396447623,3112700.6371586435,281.6994076628,235648.08789374946037,,
meteora,2026-02-03T12:00:00.000Z,0.0247758217396447623,3112700.6371586435,281.6994076628,235648.08789374946037,,
meteora,2026-02-03T13:00:00.000Z,0.0247758217396447623,3112700.6371586435,281.6994076628,235648.08789374946037,,
meteora,2026-02-03T14:00:00.000Z,0.0233741638007876153,2940368.699370633,266.103367293,235648.08789374946037,,
meteora,2026-02-03T15:00:00.000Z,0.0233741638007876153,2940368.699370633,266.103367293,235648.08789374946037,,
meteora,2026-02-03T16:00:00.000Z,0.0244233244432543925,3066944.4758617673,277.5584750655,235659.54300152190573,,
meteora,2026-02-03T17:00:00.000Z,0.0244233244432543925,3066944.4758617673,277.5584750655,235659.54300152190573,,
meteora,2026-02-03T18:00:00.000Z,0.025340711136018441,3175014.151989957,287.3387807551,235669.32330721151889,,
meteora,2026-02-03T19:00:00.000Z,0.0237371022415539569,2975327.6355460486,269.2671510169,235669.32330721151889,,
meteora,2026-02-03T20:00:00.000Z,0.0237371022415539569,2975327.6355460486,269.2671510169,235669.32330721151889,,
meteora,2026-02-03T21:00:00.000Z,0.024597046758631957,3078481.9105658582,278.6026129062,235678.65876910081241,,
meteora,2026-02-03T22:00:00.000Z,0.0258724893978293915,3230735.5675966446,292.3815688675,235692.4377250620877,,
meteora,2026-02-03T23:00:00.000Z,0.0277365316346982358,3449676.565235799,312.1957291538,235712.25188534842085,,
meteora,2026-02-04T00:00:00.000Z,0.0285008418920837397,3535686.363525011,319.979615899,235723.54933796028949,,
meteora,2026-02-04T01:00:00.000Z,0.0285008418920837397,3535686.363525011,319.979615899,235723.54933796028949,,
meteora,2026-02-04T02:00:00.000Z,0.0299838707140750998,3678708.615950302,332.9231297435,235798.1221270811944,,
meteora,2026-02-04T03:00:00.000Z,0.0315117896780150907,3855554.5175867206,348.9276838416,235814.12668117927011,,
meteora,2026-02-04T04:00:00.000Z,0.0300293739670090957,3674703.9099687375,332.5607038522,235814.12668117927011,,
meteora,2026-02-04T05:00:00.000Z,0.0300293739670090957,3674703.9099687375,332.5607038522,235814.12668117927011,,
meteora,2026-02-04T06:00:00.000Z,0.0229309711708840419,2779602.160736156,251.5539955466,235827.54109148175058,,
meteora,2026-02-04T07:00:00.000Z,0.0244912837263961565,2962324.2099515134,268.0903410006,235844.07743693575333,,
meteora,2026-02-04T08:00:00.000Z,0.0257040720402122685,3103734.287128521,280.8879529851,235856.87504892027326,,
meteora,2026-02-04T09:00:00.000Z,0.0305339985650433636,3660422.0700372844,331.2681973384,235907.25529327350404,,
meteora,2026-02-04T10:00:00.000Z,0.0253532823876637546,3016927.6407652423,273.0319514892,235907.25529327350404,,
meteora,2026-02-04T11:00:00.000Z,0.0241040200374120729,2864264.2806336386,259.2159173973,235907.30381114679495,,
meteora,2026-02-04T12:00:00.000Z,0.0241040200374120729,2864264.2806336386,259.2159173973,235907.30381114679495,,
meteora,2026-02-04T13:00:00.000Z,0.0251346305459095181,2981223.929962293,269.8007656616,235917.88865941104567,,
meteora,2026-02-04T14:00:00.000Z,0.0251346305459095181,2981223.929962293,269.8007656616,235917.88865941104567,,
meteora,2026-02-04T15:00:00.000Z,0.0270537234417462238,3194280.8275719034,289.0824148953,235937.17030864472336,,
meteora,2026-02-04T16:00:00.000Z,0.0303538948143798326,3559664.5980624044,322.1496461247,235947.45162459147154,,
meteora,2026-02-04T17:00:00.000Z,0.0292986770716501365,3433088.82157127,310.6945383522,235947.45162459147154,,
meteora,2026-02-04T19:00:00.000Z,0.0325942864683352606,3778562.3314163266,341.9598909932,235988.49728292205871,,
meteora,2026-02-04T20:00:00.000Z,0.0325942864683352606,3778562.3314163266,341.9598909932,235988.49728292205871,,
meteora,2026-02-04T21:00:00.000Z,0.0317276483181833841,3675408.056396518,332.6244291039,235988.49728292205871,,
meteora,2026-02-04T22:00:00.000Z,0.0317276483181833841,3675408.056396518,332.6244291039,235988.49728292205871,,
meteora,2026-02-04T23:00:00.000Z,0.0309659190823658331,3578702.5512148016,323.8725808849,235993.52439066438825,,
meteora,2026-02-05T00:00:00.000Z,0.0332942697474567541,3813503.271736536,345.1220460922,236034.58801615796607,,
meteora,2026-02-05T01:00:00.000Z,0.0339424236372701238,3874183.528452846,350.613609325,236051.37703200262953,,
meteora,2026-02-05T02:00:00.000Z,0.0339424236372701238,3874183.528452846,350.613609325,236051.37703200262953,,
meteora,2026-02-05T03:00:00.000Z,0.0280973996654267998,3177293.1829840327,287.54503306,236062.88124485859482,,
meteora,2026-02-05T04:00:00.000Z,0.0275086390025916403,3100090.352249315,280.5581768786,236071.89894277521486,,
meteora,2026-02-05T05:00:00.000Z,0.0309735358389040037,3470936.302706127,314.1197353949,236096.34478639865939,,
meteora,2026-02-05T06:00:00.000Z,0.0352647910128311772,3927108.2443497763,355.4032961136,236137.62834711740621,,
meteora,2026-02-05T07:00:00.000Z,0.0353342141726924903,3921654.592848226,354.9097406528,236150.54920195900594,,
meteora,2026-02-05T08:00:00.000Z,0.0337574331505785417,3738932.5436328677,338.3733951988,236150.54920195900594,,
meteora,2026-02-05T09:00:00.000Z,0.0354233092750795946,3906547.937873042,353.5425883775,236178.51600712228188,,
meteora,2026-02-05T10:00:00.000Z,0.0305705302176449638,3349860.154964279,303.1623440243,236178.51600712228188,,
meteora,2026-02-05T11:00:00.000Z,0.0312271350413190573,3420014.663055027,309.5113270065,236184.86499010447458,,
meteora,2026-02-05T12:00:00.000Z,0.0326301448575703736,3567780.4567541936,322.8841313363,236198.2863123075396,,
meteora,2026-02-05T13:00:00.000Z,0.0337733458241839063,3686613.059355428,333.6384818717,236209.04066284295636,,
meteora,2026-02-05T14:00:00.000Z,0.0338219005317686957,3681690.2861899,333.1929709002,236219.18000013573018,,
meteora,2026-02-05T15:00:00.000Z,0.0388441921847359438,4175190.801356314,377.8547675228,236275.35303274950915,,
meteora,2026-02-05T16:00:00.000Z,0.0560085740384108985,5851041.335575439,529.5192408696,236294.46956418900076,,
meteora,2026-02-05T17:00:00.000Z,0.0560085740384108985,5851041.335575439,529.5192408696,236456.41535348256902,,
meteora,2026-02-05T18:00:00.000Z,0.0630724751783292439,6475985.650177844,586.0767013411,236509.9182606124646,,
meteora,2026-02-05T19:00:00.000Z,0.0630724751783292439,6475985.650177844,586.0767013411,236533.68074116344397,,
meteora,2026-02-05T20:00:00.000Z,0.0705791287624577063,7119521.1363092195,644.316662836,236559.39860994432595,,
meteora,2026-02-05T21:00:00.000Z,0.1256550853773780996,11906589.392357212,1077.5463400083,236614.26677578627185,,
meteora,2026-02-05T22:00:00.000Z,0.1256550853773780996,11906589.392357212,1077.5463400083,237047.49645295861112,,
meteora,2026-02-05T23:00:00.000Z,0.1271937427197039693,12037694.985249482,1089.4113961651,237059.36150911535555,,
meteora,2026-02-06T00:00:00.000Z,0.1300359850914308871,12268632.554042358,1110.3112461409,237085.27662030947319,,
meteora,2026-02-06T01:00:00.000Z,0.1353490158992901503,12576180.857276864,1138.1443675836,237151.29368066918156,,
meteora,2026-02-06T02:00:00.000Z,0.1353490158992901503,12576180.857276864,1138.1443675836,237151.29368066918156,,
meteora,2026-02-06T03:00:00.000Z,0.1366888846777351244,12689694.687659489,1148.4173692332,237181.23538474005467,,
meteora,2026-02-06T04:00:00.000Z,0.1413955928579850421,13045570.655977556,1180.624144366,237224.94637272880732,,
meteora,2026-02-06T05:00:00.000Z,0.1634029843748292686,14791846.856251996,1338.6621404908,237311.87622337967694,,
meteora,2026-02-06T06:00:00.000Z,0.1634029843748292686,14791846.856251996,1338.6621404908,237425.67433158141128,,
meteora,2026-02-06T07:00:00.000Z,0.1624140128069858982,14654231.006655607,1326.2079061023,237454.50365791169911,,
meteora,2026-02-06T08:00:00.000Z,0.1608867457363438734,14509214.047377266,1313.0838712877,237454.50365791169911,,
meteora,2026-02-06T09:00:00.000Z,0.1597680141679388254,14374197.74855501,1300.8648962442,237470.0147443200069,,
meteora,2026-02-06T10:00:00.000Z,0.1597680141679388254,14374197.748555008,1300.8648962442,237470.25148803155274,,
meteora,2026-02-06T11:00:00.000Z,0.1597680141679388254,14374197.748555008,1300.8648962442,237470.25148803155274,,
meteora,2026-02-06T12:00:00.000Z,0.1590298021078318736,14304043.240464263,1294.515913262,237470.25148803155274,,
meteora,2026-02-06T13:00:00.000Z,0.1574502958577082202,14155741.337667916,1281.094591059,237470.25148803155274,,
meteora,2026-02-06T14:00:00.000Z,0.1561707224101916619,14036908.735066682,1270.3402405235,237470.25148803155274,,
meteora,2026-02-06T15:00:00.000Z,0.1597929511963533189,14348903.096591372,1298.5757302415,237508.62631504228533,,
meteora,2026-02-06T16:00:00.000Z,0.1518729824491729079,13601800.00599042,1230.9629005421,237508.62631504228533,,
meteora,2026-02-06T17:00:00.000Z,0.1551090312626824892,13888818.709640156,1256.9380932224,237528.17398310510386,,
meteora,2026-02-06T18:00:00.000Z,0.1389660921606607872,12470973.187064085,1128.6230734293,237559.82577484705021,,
meteora,2026-02-06T19:00:00.000Z,0.1359733673105302816,12219244.653677912,1105.8416411579,237590.54724970549748,,
meteora,2026-02-06T20:00:00.000Z,0.132932905907310066,11956675.80781073,1082.0791606069,237590.54724970549748,,
meteora,2026-02-06T21:00:00.000Z,0.129677632744969019,11674189.310962088,1056.5141326421,237590.54724970549748,,
meteora,2026-02-06T22:00:00.000Z,0.124295165174587877,11237564.98976768,1016.999631574,237594.94082576544147,,
meteora,2026-02-06T23:00:00.000Z,0.0702953080830618241,6554433.57798054,593.1762388072,237604.34711017104612,,
meteora,2026-02-07T00:00:00.000Z,0.0688340860621107613,6423197.084270705,581.2993361265,237604.34711017104612,,
meteora,2026-02-07T01:00:00.000Z,0.0666330322679031067,6239345.447979075,564.6607630421,237613.62364828076222,,
meteora,2026-02-07T02:00:00.000Z,0.0595282274166337611,5660805.489465252,512.3028967966,237627.28284239498238,,
meteora,2026-02-07T03:00:00.000Z,0.0570489857565148962,5440544.607306827,492.3692869613,237627.28284239498238,,
meteora,2026-02-07T04:00:00.000Z,0.0568085165495446471,5433293.193078148,491.7130339736,237636.63468364281066,,
meteora,2026-02-07T05:00:00.000Z,0.0512484853590398127,4950298.850660974,448.0020459848,237636.63468364281066,,
meteora,2026-02-07T06:00:00.000Z,0.0404664027173914808,3990971.288715636,361.1829016288,237636.63468364281066,,
meteora,2026-02-07T07:00:00.000Z,0.0269565376698044752,2733533.6290280204,247.384793427,237636.63468364281066,,
meteora,2026-02-07T08:00:00.000Z,0.0246242515190920935,2526427.2834038436,228.641669148,237646.51770572100632,,
meteora,2026-02-07T09:00:00.000Z,0.0246242515190920935,2526427.2834038436,228.641669148,237646.51770572100632,,
meteora,2026-02-07T10:00:00.000Z,0.0236547614703167579,2444878.411992467,221.2614962853,237654.88536297812108,,
meteora,2026-02-07T12:00:00.000Z,0.0331476084823544487,3410509.455674078,308.5995255373,237718.29512473280895,,
meteora,2026-02-07T13:00:00.000Z,0.0331476084823544487,3409939.5086993454,308.5995255373,237718.29512473280895,,
meteora,2026-02-07T14:00:00.000Z,0.0331476084823544487,3409939.508699345,308.5995255373,237718.29512473280895,,
meteora,2026-02-07T15:00:00.000Z,0.0381948199905533355,3925702.174523929,355.2760467944,237764.97164598993418,,
meteora,2026-02-07T16:00:00.000Z,0.0338623687092211629,3501670.9368361128,316.9012197837,237764.97164598993418,,
meteora,2026-02-07T17:00:00.000Z,0.0309978197680486504,3219416.173775416,291.3571637267,237764.97164598993418,,
meteora,2026-02-07T18:00:00.000Z,0.0288524550862772203,3002055.459624365,271.686019096,237764.97164598993418,,
meteora,2026-02-07T19:00:00.000Z,0.0254334847330709685,2652311.904464685,240.0342273541,237764.97164598993418,,
meteora,2026-02-07T20:00:00.000Z,0.0221000027070872729,2312848.0938741853,209.3127524956,237764.97164598993418,,
meteora,2026-02-07T21:00:00.000Z,0.0301901517567879703,3186084.0950755635,288.3406106043,237842.22281023184796,,
meteora,2026-02-07T22:00:00.000Z,0.0301901517567879703,3186084.0950755635,288.3406106043,237854.95959281256259,,
meteora,2026-02-07T23:00:00.000Z,0.0297283423263486041,3137536.293308215,283.9470345444,237854.95959281256259,,
meteora,2026-02-08T00:00:00.000Z,0.0287567721277988271,3033599.449047363,274.5407501388,237854.95959281256259,,
meteora,2026-02-08T01:00:00.000Z,0.027766780186746398,2931096.2655146103,265.2642120291,237854.95959281256259,,
meteora,2026-02-08T02:00:00.000Z,0.027766780186746398,2931096.2655146103,265.2642120291,237854.95959281256259,,
meteora,2026-02-08T03:00:00.000Z,0.0263182966142280907,2780165.943810601,251.6050179149,237854.95959281256259,,
meteora,2026-02-08T04:00:00.000Z,0.0263182966142280907,2780165.9438106003,251.6050179149,237854.95959281256259,,
meteora,2026-02-08T05:00:00.000Z,0.026712771426187844,2821705.126264868,255.364313927,237868.0707300725082,,
meteora,2026-02-08T06:00:00.000Z,0.026712771426187844,2821705.1262648674,255.364313927,237868.0707300725082,,
meteora,2026-02-08T07:00:00.000Z,0.026712771426187844,2821705.1262648674,255.364313927,237868.0707300725082,,
meteora,2026-02-08T08:00:00.000Z,0.0256802661271783947,2715056.963521569,245.7126551987,237868.0707300725082,,
meteora,2026-02-08T09:00:00.000Z,0.0256802661271783947,2715056.963521569,245.7126551987,237868.30209342243532,,
meteora,2026-02-08T10:00:00.000Z,0.0256802661271783947,2715056.9635215695,245.7126551987,237868.30209342243532,,
meteora,2026-02-08T11:00:00.000Z,0.0247758097915599465,2622596.6623380193,237.3449979416,237868.30209342243532,,
meteora,2026-02-08T12:00:00.000Z,0.0221853800137533317,2357625.9695368735,213.3651502431,237868.30209342243532,,
meteora,2026-02-08T13:00:00.000Z,0.0153596762608840164,1657535.565631141,150.0069686896,237868.30209342243532,,
meteora,2026-02-08T14:00:00.000Z,0.0153596762608840164,1657535.5656311412,150.0069686896,237868.30209342243532,,
meteora,2026-02-08T15:00:00.000Z,0.0153596762608840164,1657535.5656311412,150.0069686896,237868.30209342243532,,
meteora,2026-02-08T16:00:00.000Z,0.0104231783512695967,1141772.8998065575,103.3304474325,237868.30209342243532,,
meteora,2026-02-08T17:00:00.000Z,0.0104231783512695967,1141772.8998065575,103.3304474325,237868.30209342243532,,
meteora,2026-02-08T18:00:00.000Z,0.0116102662216238746,1268896.2729150034,114.8351126988,237879.80675868873981,,
meteora,2026-02-08T19:00:00.000Z,0.0116102662216238746,1268896.2729150036,114.8351126988,237879.80675868873981,,
meteora,2026-02-08T20:00:00.000Z,0.0116102662216238746,1268896.2729150036,114.8351126988,237879.80675868873981,,
meteora,2026-02-08T21:00:00.000Z,0.0117964736172413935,1289004.5991808963,116.6549162259,237881.62656221582434,,
meteora,2026-02-08T22:00:00.000Z,0.0040067824464955899,435400.5744084144,39.403751984,237881.62656221582434,,
meteora,2026-02-08T23:00:00.000Z,0.0027218088804560963,294662.6453398099,26.6669694033,237881.62656221582434,,
meteora,2026-02-09T00:00:00.000Z,0.0027218088804560963,294662.6453398099,26.6669694033,237881.62656221582434,,
meteora,2026-02-09T01:00:00.000Z,0.0027218088804560963,294662.6453398099,26.6669694033,237881.62656221582434,,
meteora,2026-02-09T02:00:00.000Z,0.0037075167737750956,400438.987890485,36.2397284041,237891.19932121663008,,
meteora,2026-02-09T03:00:00.000Z,0.0037075167737750956,400438.987890485,36.2397284041,237891.19932121663008,,
meteora,2026-02-09T04:00:00.000Z,0.0037075167737750956,400438.987890485,36.2397284041,237891.19932121663008,,
meteora,2026-02-09T05:00:00.000Z,0.0037075167737750956,400438.987890485,36.2397284041,237891.19932121663008,,
meteora,2026-02-09T06:00:00.000Z,0.0023668511274290566,255564.5430292049,23.1285911441,237891.19932121663008,,
meteora,2026-02-09T07:00:00.000Z,0.0023668511274290566,255564.5430292049,23.1285911441,237891.19932121663008,,
meteora,2026-02-09T08:00:00.000Z,0.0023668511274290566,255564.5430292049,23.1285911441,237891.19932121663008,,
meteora,2026-02-09T09:00:00.000Z,0.003000631819101674,322365.605071274,29.174087259,237897.24481733145985,,
meteora,2026-02-09T10:00:00.000Z,0.0039757740715127012,424290.0317194549,38.3982478706,237906.70034129303997,,
meteora,2026-02-09T11:00:00.000Z,0.0039757740715127012,424290.0317194548,38.3982478706,237906.70034129303997,,
meteora,2026-02-09T12:00:00.000Z,0.0039757740715127012,424290.0317194548,38.3982478706,237906.70034129303997,,
meteora,2026-02-09T13:00:00.000Z,0.0039757740715127012,424290.0317194548,38.3982478706,237906.70034129303997,,
meteora,2026-02-09T14:00:00.000Z,0.0039757740715127012,424290.0317194548,38.3982478706,237906.70034129303997,,
meteora,2026-02-09T15:00:00.000Z,0.0055806191540706144,595346.0976212509,53.8788218347,237906.70034129303997,,
