id,programId,recordId,blockchainTimestamp,serverTimestamp,marketIndex,fundingRate,cumulativeFundingRateLong,cumulativeFundingRateShort,oraclePriceTwap,markPriceTwap,historyIndex
2894,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2887,1639738833,1639738837005,0,1236866858750,124956299167872,-515999857397296,1769541146374,1772509626835,838
2901,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2894,1639742421,1639742424958,0,1291456569166,126247755737038,-514708400828130,1764849778720,1767949274486,845
2905,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2898,1639746005,1639746008416,0,1511024634166,127758780371204,-513197376193964,1757881713791,1761508172913,849
2912,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2905,1639749614,1639749620691,0,2200941879583,129959722250787,-510996434314381,1748543464868,1753825725379,856
2919,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2912,1639753226,1639753231115,0,3016503448750,132976225699537,-507979930865631,1719398785674,1726638393951,863
2923,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2916,1639756809,1639756814315,0,481231033750,133457456733287,-507498699831881,1729929325152,1731084279633,867
2928,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2921,1639760401,1639760406181,0,-772409356666,132685047376621,-508271109188547,1765778262339,1763924479883,872
2935,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2928,1639764001,1639764006674,0,-132386785833,132552660590788,-508403495974380,1769092762992,1768775034706,879
2941,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2934,1639767602,1639767606384,0,-309179798333,132243480792455,-508712675772713,1768110955909,1767368924393,885
2946,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2939,1639771208,1639771211173,0,-977002965000,131266477827455,-509689678737713,1774399610777,1772054803661,890
2951,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2944,1639774801,1639774803830,0,102306558333,131368784385788,-509587372179380,1763011788914,1763257324654,895
2958,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2951,1639778416,1639778418688,0,-471161881666,130897622504122,-510058534061046,1766560138561,1765429350045,902
2966,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2959,1639782017,1639782022541,0,-423467142083,130474155362039,-510482001203129,1761012261014,1759995939873,910
2969,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2962,1639785603,1639785605501,0,-168354973750,130305800388289,-510650356176879,1759373824691,1758969772754,913
2978,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2970,1639789203,1639789206386,0,650768114583,130956568502872,-509999588062296,1749092691206,1750654534681,921
2982,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2974,1639792801,1639792803016,0,1487849087083,132444417589955,-508511738975213,1733693045280,1737263883089,925
2991,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2983,1639796431,1639796436489,0,1545318692500,133989736282455,-506966420282713,1728646608958,1732355373820,934
2996,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2988,1639800031,1639800033272,0,903589241250,134893325523705,-506062831041463,1734682050394,1736850664573,939
3005,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,2997,1639803631,1639803634642,0,364499440000,135257824963705,-505698331601463,1739396482517,1740271281173,948
3010,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3002,1639807231,1639807233079,0,-623921946666,134633903017039,-506322253548129,1750727779860,1749230367188,953
3016,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3006,1639810859,1639810863290,0,88745390833,134722648407872,-506233508157296,1754598822608,1754811811546,957
3021,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3010,1639814400,1639814402110,0,230570243750,134953218651622,-506002937913546,1757171685034,1757725053619,961
3029,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3018,1639818018,1639818020768,0,-862148549583,134091070102039,-506865086463129,1767979029247,1765909872728,969
3035,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3024,1639821608,1639821612695,0,-1630317473333,132460752628706,-508495403936462,1776083076077,1772170314141,975
3042,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3031,1639825208,1639825210424,0,-2075422883333,130385329745373,-510570826819795,1789484852277,1784503837357,982
3046,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3035,1639828806,1639828810219,0,-2085220341666,128300109403707,-512656047161461,1796906776652,1791902247832,986
3054,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3043,1639832432,1639832434908,0,-1981899948750,126318209454957,-514637947110211,1799696179698,1794939619821,994
3062,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3049,1639836004,1639836008964,0,-1607925155416,124710284299541,-516245872265627,1806142140302,1802283119929,1000
3066,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3053,1639839606,1639839610168,0,-2005123989166,122705160310375,-518250996254793,1810820779752,1806008482178,1004
3071,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3058,1639843217,1639843221346,0,-1637521905833,121067638404542,-519888518160626,1817655112718,1813725060144,1009
3078,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3065,1639846836,1639846838858,0,-1318447504166,119749190900376,-521206965664792,1815731672517,1812567398507,1016
3083,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3070,1639850400,1639850403446,0,-1199357090416,118549833809960,-522406322755208,1815218831790,1812340374773,1021
6157,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3076,1639854007,1639854010793,0,-1662787992916,116887045817044,-524069110748124,1819047005920,1815056314737,3
6164,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3083,1639857607,1639857609460,0,-1484161401666,115402884415378,-525553272149790,1816138650063,1812576662699,10
6169,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3088,1639861234,1639861386300,0,-1701150860833,113701733554545,-527254423010623,1816863157080,1812780395014,15
6175,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3094,1639864801,1639864805520,0,-2049119535833,111652614018712,-529303542546456,1826077032345,1821159145459,21
6184,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3103,1639868428,1639868430638,0,-1840631995416,109811982023296,-531144174541872,1831611674488,1827194157699,30
6189,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3108,1639872029,1639872031975,0,-1083807915416,108728174107880,-532227982457288,1831144346500,1828543207503,35
6196,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3114,1639875608,1639875610510,0,433340037916,109161514145796,-531794642419372,1830413882410,1831453898501,41
6203,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3120,1639879212,1639879216931,0,1859453589583,111020967735379,-529935188829789,1818541045070,1823003733685,47
6207,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3124,1639882800,1639882802449,0,1616760933333,112637728668712,-528318427896456,1816222596627,1820102822867,51
6217,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3134,1639886432,1639886434090,0,931518323750,113569246992462,-527386909572706,1831840397501,1834076041478,61
6223,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3139,1639890031,1639890033853,0,52620706250,113621867698712,-527334288866456,1849327630667,1849453920362,66
6229,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3145,1639893624,1639893625695,0,-166639023333,113455228675379,-527500927889789,1861308624283,1860908690627,72
6236,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3152,1639897232,1639897234722,0,96917435416,113552146110795,-527404010454373,1866300067136,1866532668981,79
6238,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3154,1639900803,1639900805208,0,54551484166,113606697594961,-527349458970207,1873820262347,1873951185909,81
6244,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3160,1639904407,1639904410097,0,943887447500,114550585042461,-526405571522707,1869840298662,1872105628536,87
6251,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3167,1639908032,1639908034545,0,1770967185833,116321552228294,-524634604336874,1861389793271,1865640114517,94
6260,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3176,1639911632,1639911635402,0,1765857896250,118087410124544,-522868746440624,1850074431479,1854312490430,103
6266,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3182,1639915231,1639915234576,0,1183909551666,119271319676210,-521684836888958,1845233346843,1848074729767,109
6270,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3186,1639918833,1639918839517,0,848454667500,120119774343710,-520836382221458,1847430107476,1849466398678,113
6275,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3191,1639922401,1639922404713,0,116312855833,120236087199543,-520720069365625,1851482767386,1851761918240,118
6280,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3196,1639926000,1639926004974,0,383177752083,120619264951626,-520336891613542,1853902831954,1854822458559,123
6289,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3205,1639929602,1639929607746,0,995662876250,121614927827876,-519341228737292,1845978530157,1848368121060,132
6294,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3210,1639933206,1639933208937,0,746084889166,122361012717042,-518595143848126,1843159957271,1844950561005,137
6301,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3217,1639936840,1639936898932,0,1420093178333,123781105895375,-517175050669793,1832619785582,1836028009210,144
6305,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3221,1639940437,1639940439847,0,1157889254583,124938995149958,-516017161415210,1826214833536,1828993767747,148
6311,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3227,1639944007,1639944009227,0,1545636905833,126484632055791,-514471524509377,1815606412186,1819315940760,154
6320,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3236,1639947632,1639948195605,0,1342773652916,127827405708707,-513128750856461,1805475686085,1808698342852,163
6325,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3241,1639951210,1639951213817,0,1273954956666,129101360665373,-511854795899795,1802105473550,1805162965446,168
6333,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3249,1639954812,1639954815156,0,443852307916,129545212973289,-511410943591879,1812471087486,1813536333025,176
6337,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3253,1639958416,1639958418975,0,653777745000,130198990718289,-510757165846879,1813079106313,1814648172901,180
6340,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3256,1639962000,1639962002847,0,1121240735416,131320231453705,-509635925111463,1798755273531,1801446251296,183
6350,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3266,1639965608,1639965610827,0,1403683223750,132723914677455,-508232241887713,1796764802917,1800133642654,193
6356,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3272,1639969230,1639969235633,0,1394233232083,134118147909538,-506838008655630,1794463785224,1797809944981,199
6363,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3279,1639972833,1639972837288,0,1836231478333,135954379387871,-505001777177297,1787054703182,1791461658730,206
6368,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3284,1639976429,1639976434474,0,904105116250,136858484504121,-504097672061047,1789314927559,1791484779838,211
6372,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3288,1639980008,1639980013927,0,1510613870000,138369098374121,-502587058191047,1781752589810,1785378063098,215
6378,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3294,1639983612,1639983614022,0,1896198739583,140265297113704,-500690859451464,1766587155325,1771138032300,221
6384,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3300,1639987218,1639987221131,0,2116877773333,142382174887037,-498573981678131,1759278806659,1764359313315,227
6389,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3305,1639990803,1639990807447,0,1920674781250,144302849668287,-496653306896881,1756652277154,1761261896629,232
6399,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3315,1639994436,1639994438744,0,2265650260416,146568499928703,-494387656636465,1739024605516,1744462166141,242
6404,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3320,1639998033,1639998038136,0,2605331210416,149173831139119,-491782325426049,1727728076727,1733980871632,247
6410,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3326,1640001632,1640001634952,0,1991121868750,151164953007869,-489791203557299,1726119985039,1730898677524,253
6414,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3330,1640005223,1640005182504,0,2738104337916,153903057345785,-487053099219383,1716215025828,1722786476239,257
6421,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3337,1640008809,1640008826158,0,2280359846250,156183417192035,-484772739373133,1710447152166,1715920015797,264
6428,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3344,1640012417,1640012421692,0,1470306830000,157653724022035,-483302432543133,1709443201266,1712971937658,271
6433,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3349,1640016037,1640016046437,0,1725660680416,159379384702451,-481576771862717,1711525943676,1715667529309,276
6439,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3353,1640019620,1640019624481,0,1045110959583,160424495662034,-480531660903134,1711975220536,1714483486839,280
6445,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3359,1640023203,1640023205735,0,174974932916,160599470594950,-480356685970218,1721110965572,1721530905411,286
6454,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3368,1640026826,1640026830068,0,-77830852500,160521639742450,-480434516822718,1729513183576,1729326389530,295
6459,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3373,1640030434,1640030437269,0,-832857960833,159688781781617,-481267374783551,1746082072425,1744083213319,300
6468,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3380,1640034024,1640034092027,0,-686983351250,159001798430367,-481954358134801,1759467226945,1757818466902,307
6477,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3384,1640037606,1640037608609,0,586805865000,159588604295367,-481367552269801,1758538798073,1759947132149,311
6482,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3389,1640041203,1640041206029,0,1415273560416,161003877855783,-479952278709385,1745201814363,1748598470908,316
6491,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3398,1640044817,1640044822314,0,1365139757083,162369017612866,-478587138952302,1743582749028,1746859084445,325
6493,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3400,1640048401,1640048404214,0,1563648210833,163932665823699,-477023490741469,1737180227060,1740932982766,327
6503,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3410,1640052025,1640052026913,0,1782838837083,165715504660782,-475240651904386,1725568236495,1729847049704,337
6506,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3413,1640055635,1640055639264,0,2182661196666,167898165857448,-473057990707720,1715397954044,1720636340916,340
6512,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3419,1640059208,1640059213256,0,854885789166,168753051646614,-472203104918554,1730422928219,1732474654113,346
6521,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3428,1640062812,1640062815017,0,-825051798333,167927999848281,-473028156716887,1765151269156,1763171144840,355
6524,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3431,1640066407,1640066411471,0,-1101756997916,166826242850365,-474129913714803,1776952208275,1774307991480,358
6529,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3436,1640070000,1640070003453,0,-1472916355000,165353326495365,-475602830069803,1785913092322,1782378093070,363
6536,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3443,1640073603,1640073607824,0,-909923785833,164443402709532,-476512753855636,1793078330825,1790894513739,370
6545,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3452,1640077215,1640077218057,0,-1074358398750,163369044310782,-477587112254386,1798338365126,1795759904969,379
6548,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3455,1640080802,1640080804946,0,-1033294335000,162335749975782,-478620406589386,1801089310951,1798609404547,382
6558,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3465,1640084434,1640084438201,0,197344450000,162533094425782,-478423062139386,1799918018375,1800391645055,392
6562,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3469,1640088035,1640088038225,0,506914440416,163040008866198,-477916147698970,1797059049833,1798275644490,396
6568,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3474,1640091600,1640091604897,0,-699344563750,162340664302448,-478615492262720,1805016414449,1803337987496,401
6572,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3478,1640095209,1640095212998,0,-1583508977083,160757155325365,-480199001239803,1806474743944,1802674322399,405
6579,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3485,1640098809,1640098813265,0,66153182500,160823308507865,-480132848057303,1798487461348,1798646228986,412
6587,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3493,1640102418,1640102420637,0,1235789387500,162059097895365,-478897058669803,1787189184203,1790155078733,420
6594,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3500,1640106021,1640106024952,0,1350287457916,163409385353281,-477546771211887,1785446160796,1788686850695,427
6596,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3502,1640109601,1640109604226,0,1843290250416,165252675603697,-475703480961471,1778299255918,1782723152519,429
6603,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3509,1640113227,1640113230731,0,780094135416,166032769739113,-474923386826055,1779214744150,1781086970075,436
6609,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3515,1640116813,1640116816499,0,1449293519166,167482063258279,-473474093306889,1773749000745,1777227305191,442
6615,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3521,1640120409,1640120411942,0,755028343750,168237091602029,-472719064963139,1779581011853,1781393079878,448
6621,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3527,1640124014,1640124016913,0,359325241666,168596416843695,-472359739721473,1787427131579,1788289512159,454
6628,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3534,1640127602,1640127605612,0,-731695557916,167864721285779,-473091435279389,1798253817529,1796497748190,461
6637,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3543,1640131236,1640131237738,0,-884196704166,166980524581613,-473975631983555,1799408173390,1797286101300,470
6642,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3548,1640134807,1640134809594,0,127561414583,167108085996196,-473848070568972,1794416956530,1794723103925,475
6646,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3552,1640138402,1640138404216,0,556073993333,167664159989529,-473291996575639,1786869530012,1788204107596,479
6653,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3559,1640142036,1640142039066,0,-757278054166,166906881935363,-474049274629805,1799609533468,1797792066138,486
6659,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3564,1640145609,1640145612353,0,143608216666,167050490152029,-473905666413139,1798823872585,1799168532305,491
6665,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3570,1640149215,1640149220836,0,-331683995000,166718806157029,-474237350408139,1803162328806,1802366287218,497
6671,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3576,1640152826,1640152829032,0,-1410322465416,165308483691613,-475647672873555,1827229314416,1823844540499,503
6676,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3580,1640156400,1640156403748,0,-1745232303333,163563251388280,-477392905176888,1841113474064,1836924916536,507
6683,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3587,1640160020,1640160026653,0,-2474485509583,161088765878697,-479867390686471,1855443475359,1849504710136,514
6688,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3592,1640163601,1640163603532,0,-2688458883750,158400306994947,-482555849570221,1862951869635,1856499568314,519
6698,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3602,1640167236,1640167238428,0,-1500467922083,156899839072864,-484056317492304,1852922410726,1849321287713,529
6700,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3604,1640170801,1640170803470,0,-976222363333,155923616709531,-485032539855637,1850927128149,1848584194477,531
6707,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3611,1640174400,1640174403412,0,-751403640000,155172213069531,-485783943495637,1855607004269,1853803635533,538
6717,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3621,1640178026,1640178029210,0,794360310833,155966573380364,-484989583184804,1842038340938,1843944805684,548
6721,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3625,1640181624,1640181628674,0,503639541250,156470212921614,-484485943643554,1838067541557,1839276276456,552
6725,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3629,1640185237,1640185240505,0,257141183333,156727354104947,-484228802460221,1840268598646,1840885737486,556
6731,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3635,1640188801,1640188803890,0,-444884572916,156282469532031,-484673687033137,1846757187748,1845689464773,562
6740,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,3643,1640192436,1640192440611,0,97142311666,156379611843697,-484576544721471,1845296547658,1845529689206,570
